unity_timestamp,eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,messages,
66.8537100000,969446,True,1.0000000000,3.5985110000,-0.0325041100,0.0007185822,-0.0275742200,-0.3853479000,0.1730053000,0.9064084000,True,1.0000000000,3.6877140000,0.0303762400,-0.0025055850,-0.0306705000,-0.3358029000,0.1688551000,0.9266738000,0.0303762200,-0.0025055850,-0.0306705000,-0.3358029000,0.1688551000,0.9266738000,0.0000000000,,
66.8669100000,969529,True,1.0000000000,3.5386510000,-0.0313480800,0.0007713928,-0.0271128700,-0.2601026000,0.1731728000,0.9499252000,True,1.0000000000,3.8600460000,0.0314715300,-0.0026148070,-0.0302234000,-0.2412884000,0.1730508000,0.9548996000,0.0314693600,-0.0026146850,-0.0302232800,-0.2412884000,0.1730508000,0.9548996000,0.0000000000,,
66.9185900000,969538,True,1.0000000000,3.5734710000,-0.0311907700,0.0007567444,-0.0270545200,-0.2345921000,0.1678797000,0.9574878000,True,1.0000000000,3.8292690000,0.0316162700,-0.0026277320,-0.0301539000,-0.2187537000,0.1637296000,0.9619457000,0.0316131200,-0.0026275640,-0.0301537500,-0.2187537000,0.1637296000,0.9619457000,0.0000000000,,
66.9519100000,969579,True,1.0000000000,3.5117650000,-0.0303020600,0.0007486725,-0.0269178600,-0.1352560000,0.1725949000,0.9756623000,True,1.0000000000,3.7549440000,0.0324401900,-0.0026961670,-0.0299592100,-0.1257184000,0.1737077000,0.9767397000,0.0324377300,-0.0026960300,-0.0299591100,-0.1257184000,0.1737077000,0.9767397000,0.0000000000,,
66.9740800000,969621,True,1.0000000000,3.5849760000,-0.0293047500,0.0008418732,-0.0272684800,-0.0018463190,0.1646734000,0.9863464000,True,1.0000000000,3.6969910000,0.0333290000,-0.0025276030,-0.0306998300,0.0015564100,0.1621565000,0.9867638000,0.0333283100,-0.0025275580,-0.0306998000,0.0015564100,0.1621565000,0.9867638000,0.0000000000,,
66.9967700000,969646,True,1.0000000000,3.6934660000,-0.0285468900,0.0007778321,-0.0270197600,0.0706948600,0.1711295000,0.9827089000,True,1.0000000000,3.6601410000,0.0340069000,-0.0026556400,-0.0306377700,0.0766914600,0.1903096000,0.9787240000,0.0340050800,-0.0026555480,-0.0306376700,0.0766914600,0.1903096000,0.9787240000,0.0000000000,,
67.0188500000,969671,True,1.0000000000,3.6453400000,-0.0277326400,0.0007456666,-0.0269391900,0.1243451000,0.1889362000,0.9740849000,True,1.0000000000,3.6650090000,0.0347595600,-0.0029931030,-0.0299986400,0.1413279000,0.2030044000,0.9689250000,0.0347440500,-0.0029921880,-0.0299979000,0.1413284000,0.2029898000,0.9689280000,0.0000000000,,
67.0299100000,969688,True,1.0000000000,3.6743770000,-0.0272081000,0.0007609406,-0.0270384200,0.1690241000,0.1882504000,0.9674671000,True,1.0000000000,3.8490300000,0.0352273600,-0.0031217500,-0.0300891400,0.1900655000,0.2112907000,0.9587656000,-0.0207832000,0.0003613892,-0.0273523600,0.1711895000,0.1906293000,0.9666202000,0.0000000000,,
67.0519000000,969704,True,1.0000000000,3.6880950000,-0.0266885400,0.0008007050,-0.0271624900,0.2071860000,0.1959554000,0.9584756000,True,1.0000000000,3.8970340000,0.0356836700,-0.0032343450,-0.0302075800,0.2399312000,0.2198657000,0.9455644000,-0.0235937700,0.0006004944,-0.0273135800,0.2088174000,0.1971596000,0.9578744000,0.0000000000,,
67.0743000000,969721,True,1.0000000000,3.7811280000,-0.0262482300,0.0009325715,-0.0273022600,0.2562601000,0.1989014000,0.9459223000,True,1.0000000000,3.9594570000,0.0361628400,-0.0033150480,-0.0303314100,0.2804455000,0.2240787000,0.9333483000,-0.0221888300,0.0006562958,-0.0274992800,0.2578467000,0.2005491000,0.9451429000,0.0000000000,,
